m_id,n,ns_per_op,bed_setup,it_setup,sr_setup,ir_setup,it_pos,sr_pos,ir_pos,b_name
1487,347737,17434.0,5s,5,3,3,2,1,3,BenchmarkUnmarshal/HugoFrontMatter
1488,339098,17359.0,5s,5,3,3,3,1,3,BenchmarkUnmarshal/HugoFrontMatter
1489,345127,17372.0,5s,5,3,3,4,1,3,BenchmarkUnmarshal/HugoFrontMatter
1490,332438,17409.0,5s,5,3,3,5,1,3,BenchmarkUnmarshal/HugoFrontMatter
1491,340197,17141.0,5s,5,3,3,1,2,3,BenchmarkUnmarshal/HugoFrontMatter
1492,345741,17355.0,5s,5,3,3,2,2,3,BenchmarkUnmarshal/HugoFrontMatter
1493,337569,18022.0,5s,5,3,3,3,2,3,BenchmarkUnmarshal/HugoFrontMatter
1494,343200,17487.0,5s,5,3,3,4,2,3,BenchmarkUnmarshal/HugoFrontMatter
1495,337508,17343.0,5s,5,3,3,5,2,3,BenchmarkUnmarshal/HugoFrontMatter
1496,336865,17299.0,5s,5,3,3,1,3,3,BenchmarkUnmarshal/HugoFrontMatter
1497,332428,17289.0,5s,5,3,3,2,3,3,BenchmarkUnmarshal/HugoFrontMatter
1498,338635,17373.0,5s,5,3,3,3,3,3,BenchmarkUnmarshal/HugoFrontMatter
1499,341018,17410.0,5s,5,3,3,4,3,3,BenchmarkUnmarshal/HugoFrontMatter
1500,337104,17493.0,5s,5,3,3,5,3,3,BenchmarkUnmarshal/HugoFrontMatter
1501,4135159,1416.0,5s,5,3,3,1,1,3,BenchmarkMarshal/SimpleDocument/struct
1502,10458650,582.6,5s,5,3,3,2,1,3,BenchmarkMarshal/SimpleDocument/struct
1503,10447167,575.1,5s,5,3,3,3,1,3,BenchmarkMarshal/SimpleDocument/struct
1504,10097472,576.5,5s,5,3,3,4,1,3,BenchmarkMarshal/SimpleDocument/struct
1505,10482076,574.0,5s,5,3,3,5,1,3,BenchmarkMarshal/SimpleDocument/struct
1506,10479368,585.2,5s,5,3,3,1,2,3,BenchmarkMarshal/SimpleDocument/struct
1507,10581566,573.3,5s,5,3,3,2,2,3,BenchmarkMarshal/SimpleDocument/struct
1508,10377991,572.3,5s,5,3,3,3,2,3,BenchmarkMarshal/SimpleDocument/struct
1509,10536277,580.5,5s,5,3,3,4,2,3,BenchmarkMarshal/SimpleDocument/struct
1510,10336516,578.5,5s,5,3,3,5,2,3,BenchmarkMarshal/SimpleDocument/struct
1511,9678870,576.2,5s,5,3,3,1,3,3,BenchmarkMarshal/SimpleDocument/struct
1512,10622974,573.7,5s,5,3,3,2,3,3,BenchmarkMarshal/SimpleDocument/struct
1513,10264316,578.6,5s,5,3,3,3,3,3,BenchmarkMarshal/SimpleDocument/struct
1514,10464541,600.1,5s,5,3,3,4,3,3,BenchmarkMarshal/SimpleDocument/struct
1515,9550986,655.2,5s,5,3,3,5,3,3,BenchmarkMarshal/SimpleDocument/struct
1516,6975570,867.5,5s,5,3,3,1,1,3,BenchmarkMarshal/SimpleDocument/map
1517,6733762,879.3,5s,5,3,3,2,1,3,BenchmarkMarshal/SimpleDocument/map
1518,5876144,876.2,5s,5,3,3,3,1,3,BenchmarkMarshal/SimpleDocument/map
1519,6776949,878.2,5s,5,3,3,4,1,3,BenchmarkMarshal/SimpleDocument/map
1520,6910072,864.0,5s,5,3,3,5,1,3,BenchmarkMarshal/SimpleDocument/map
1521,6796184,873.6,5s,5,3,3,1,2,3,BenchmarkMarshal/SimpleDocument/map
1522,6769418,873.7,5s,5,3,3,2,2,3,BenchmarkMarshal/SimpleDocument/map
1523,6824127,876.5,5s,5,3,3,3,2,3,BenchmarkMarshal/SimpleDocument/map
1524,6857119,867.5,5s,5,3,3,4,2,3,BenchmarkMarshal/SimpleDocument/map
1525,6530240,867.6,5s,5,3,3,5,2,3,BenchmarkMarshal/SimpleDocument/map
1526,6940782,869.8,5s,5,3,3,1,3,3,BenchmarkMarshal/SimpleDocument/map
1527,6752337,867.6,5s,5,3,3,2,3,3,BenchmarkMarshal/SimpleDocument/map
1528,6729007,874.7,5s,5,3,3,3,3,3,BenchmarkMarshal/SimpleDocument/map
1529,6377025,865.6,5s,5,3,3,4,3,3,BenchmarkMarshal/SimpleDocument/map
1530,6912115,865.0,5s,5,3,3,5,3,3,BenchmarkMarshal/SimpleDocument/map
1531,107738,55469.0,5s,5,3,3,1,1,3,BenchmarkMarshal/ReferenceFile/struct
1532,104245,54701.0,5s,5,3,3,2,1,3,BenchmarkMarshal/ReferenceFile/struct
1533,110854,54613.0,5s,5,3,3,3,1,3,BenchmarkMarshal/ReferenceFile/struct
1534,109750,55356.0,5s,5,3,3,4,1,3,BenchmarkMarshal/ReferenceFile/struct
1535,108934,54097.0,5s,5,3,3,5,1,3,BenchmarkMarshal/ReferenceFile/struct
1536,111698,54346.0,5s,5,3,3,1,2,3,BenchmarkMarshal/ReferenceFile/struct
1537,106390,54813.0,5s,5,3,3,2,2,3,BenchmarkMarshal/ReferenceFile/struct
1538,108962,55557.0,5s,5,3,3,3,2,3,BenchmarkMarshal/ReferenceFile/struct
1539,105345,55230.0,5s,5,3,3,4,2,3,BenchmarkMarshal/ReferenceFile/struct
1540,106204,54549.0,5s,5,3,3,5,2,3,BenchmarkMarshal/ReferenceFile/struct
1541,109942,54633.0,5s,5,3,3,1,3,3,BenchmarkMarshal/ReferenceFile/struct
1542,105292,54308.0,5s,5,3,3,2,3,3,BenchmarkMarshal/ReferenceFile/struct
1543,100832,55581.0,5s,5,3,3,3,3,3,BenchmarkMarshal/ReferenceFile/struct
1544,111330,55169.0,5s,5,3,3,4,3,3,BenchmarkMarshal/ReferenceFile/struct
1545,103378,54722.0,5s,5,3,3,5,3,3,BenchmarkMarshal/ReferenceFile/struct
1546,83050,72140.0,5s,5,3,3,1,1,3,BenchmarkMarshal/ReferenceFile/map
1547,84312,71600.0,5s,5,3,3,2,1,3,BenchmarkMarshal/ReferenceFile/map
1548,80828,71882.0,5s,5,3,3,3,1,3,BenchmarkMarshal/ReferenceFile/map
1549,84217,71120.0,5s,5,3,3,4,1,3,BenchmarkMarshal/ReferenceFile/map
1550,81092,71733.0,5s,5,3,3,5,1,3,BenchmarkMarshal/ReferenceFile/map
1551,81086,70850.0,5s,5,3,3,1,2,3,BenchmarkMarshal/ReferenceFile/map
1552,84554,71164.0,5s,5,3,3,2,2,3,BenchmarkMarshal/ReferenceFile/map
1553,84331,71565.0,5s,5,3,3,3,2,3,BenchmarkMarshal/ReferenceFile/map
1554,81196,71872.0,5s,5,3,3,4,2,3,BenchmarkMarshal/ReferenceFile/map
1555,82875,72003.0,5s,5,3,3,5,2,3,BenchmarkMarshal/ReferenceFile/map
1556,84412,71183.0,5s,5,3,3,1,3,3,BenchmarkMarshal/ReferenceFile/map
1557,83392,71734.0,5s,5,3,3,2,3,3,BenchmarkMarshal/ReferenceFile/map
1558,82020,71865.0,5s,5,3,3,3,3,3,BenchmarkMarshal/ReferenceFile/map
1559,78064,71545.0,5s,5,3,3,4,3,3,BenchmarkMarshal/ReferenceFile/map
1560,84001,71565.0,5s,5,3,3,5,3,3,BenchmarkMarshal/ReferenceFile/map
1561,472746,12785.0,5s,5,3,3,1,1,3,BenchmarkMarshal/HugoFrontMatter
1562,455648,12992.0,5s,5,3,3,2,1,3,BenchmarkMarshal/HugoFrontMatter
1563,452478,12936.0,5s,5,3,3,3,1,3,BenchmarkMarshal/HugoFrontMatter
1564,456674,13075.0,5s,5,3,3,4,1,3,BenchmarkMarshal/HugoFrontMatter
1565,467440,12980.0,5s,5,3,3,5,1,3,BenchmarkMarshal/HugoFrontMatter
1566,458497,13044.0,5s,5,3,3,1,2,3,BenchmarkMarshal/HugoFrontMatter
1567,457002,12999.0,5s,5,3,3,2,2,3,BenchmarkMarshal/HugoFrontMatter
1568,461208,12979.0,5s,5,3,3,3,2,3,BenchmarkMarshal/HugoFrontMatter
1569,459330,12923.0,5s,5,3,3,4,2,3,BenchmarkMarshal/HugoFrontMatter
1570,456106,13021.0,5s,5,3,3,5,2,3,BenchmarkMarshal/HugoFrontMatter
1571,449785,12880.0,5s,5,3,3,1,3,3,BenchmarkMarshal/HugoFrontMatter
1572,462687,12858.0,5s,5,3,3,2,3,3,BenchmarkMarshal/HugoFrontMatter
1573,456430,13205.0,5s,5,3,3,3,3,3,BenchmarkMarshal/HugoFrontMatter
1574,456778,12989.0,5s,5,3,3,4,3,3,BenchmarkMarshal/HugoFrontMatter
1575,442470,13044.0,5s,5,3,3,5,3,3,BenchmarkMarshal/HugoFrontMatter
